,k,model,hit@k,file,time
14,1,Embible/mBert-50-epochs,0.15676866185712884,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_15_no_niqqud_new.json,0.9851683497428894
15,1,Embible/distilBert-10-epochs,0.10457662675277918,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_15_no_niqqud_new.json,0.8173713843027751
16,1,Embible/distilBert-20-epochs,0.16666709518985223,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_15_no_niqqud_new.json,0.8086226900418599
17,1,Embible/distilBert-50-epochs,0.15414375472750527,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_15_no_niqqud_new.json,0.7951191822687785
18,1,Embible/AlephBertGimmel-10-epochs,0.26724857359574533,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,1.0494032820065817
19,1,Embible/AlephBertGimmel-20-epochs,0.2735422582531112,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,1.0438212593396505
20,1,Embible/AlephBertGimmel-50-epochs,0.2768555116279606,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,1.04403418302536
21,1,Embible/mBert-10-epochs,0.12108062616371591,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,1.0619013468424479
22,1,Embible/mBert-20-epochs,0.11498352456087392,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,1.085755713780721
23,1,Embible/mBert-50-epochs,0.12149955063233012,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,1.127328093846639
24,1,Embible/distilBert-10-epochs,0.07992551022095527,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,0.9001489400863647
25,1,Embible/distilBert-20-epochs,0.12989202784012316,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,0.8523055116335551
26,1,Embible/distilBert-50-epochs,0.1279584681815275,../../data/Hit@K/masked chars and subwords no masked spaces char tokens/masked_test_df_chars_and_subwords_no_masked_spaces_char_tokens_25_no_niqqud_new.json,0.8542823115984599
